record_type,record_id,kind,label,source,target,status,size,asset_symbol,weight,count,href,metrics_json
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-106:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-106,,,,1.0,1,/proposals/gnars-base-106/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-107:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-107,,,,1.0,1,/proposals/gnars-base-107/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-110:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-110,,,,1.0,1,/proposals/gnars-base-110/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-118:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-118,,,,1.0,1,/proposals/gnars-base-118/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-119:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-119,,,,1.0,1,/proposals/gnars-base-119/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-13:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-13,,,,1.0,1,/proposals/gnars-base-13/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-15:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-15,,,,1.0,1,/proposals/gnars-base-15/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-16:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-16,,,,1.0,1,/proposals/gnars-base-16/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-17:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-17,,,,1.0,1,/proposals/gnars-base-17/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-19:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-19,,,,1.0,1,/proposals/gnars-base-19/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-21:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-21,,,,1.0,1,/proposals/gnars-base-21/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-22:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-22,,,,1.0,1,/proposals/gnars-base-22/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-23:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-23,,,,1.0,1,/proposals/gnars-base-23/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-24:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-24,,,,1.0,1,/proposals/gnars-base-24/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-29:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-29,,,,1.0,1,/proposals/gnars-base-29/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-31:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-31,,,,1.0,1,/proposals/gnars-base-31/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-32:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-32,,,,1.0,1,/proposals/gnars-base-32/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-33:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-33,,,,1.0,1,/proposals/gnars-base-33/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-35:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-35,,,,1.0,1,/proposals/gnars-base-35/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-36:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-36,,,,1.0,1,/proposals/gnars-base-36/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-37:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-37,,,,1.0,1,/proposals/gnars-base-37/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-38:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-38,,,,1.0,1,/proposals/gnars-base-38/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-39:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-39,,,,1.0,1,/proposals/gnars-base-39/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-45:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-45,,,,1.0,1,/proposals/gnars-base-45/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-46:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-46,,,,1.0,1,/proposals/gnars-base-46/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-47:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-47,,,,1.0,1,/proposals/gnars-base-47/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-53:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-53,,,,1.0,1,/proposals/gnars-base-53/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-54:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-54,,,,1.0,1,/proposals/gnars-base-54/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-61:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-61,,,,1.0,1,/proposals/gnars-base-61/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-63:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-63,,,,1.0,1,/proposals/gnars-base-63/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-64:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-64,,,,1.0,1,/proposals/gnars-base-64/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-69:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-69,,,,1.0,1,/proposals/gnars-base-69/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-70:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-70,,,,1.0,1,/proposals/gnars-base-70/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-77:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-77,,,,1.0,1,/proposals/gnars-base-77/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-79:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-79,,,,1.0,1,/proposals/gnars-base-79/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-80:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-80,,,,1.0,1,/proposals/gnars-base-80/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-81:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-81,,,,1.0,1,/proposals/gnars-base-81/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-85:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-85,,,,1.0,1,/proposals/gnars-base-85/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-86:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-87:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-87,,,,1.0,1,/proposals/gnars-base-87/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-89:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-89,,,,1.0,1,/proposals/gnars-base-89/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:gnars-base-96:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:gnars-base-96,,,,1.0,1,/proposals/gnars-base-96/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b,,,,1.0,1,/proposals/snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b/,
edge,voted:person:0x2feb329b9289b60064904fa61fc347157a5aed6a:proposal:snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894:all,voted,,person:0x2feb329b9289b60064904fa61fc347157a5aed6a,proposal:snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894,,,,1.0,1,/proposals/snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-106:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-106,,,,1.0,1,/proposals/gnars-base-106/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-25:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-25,,,,1.0,1,/proposals/gnars-base-25/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-27:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-27,,,,1.0,1,/proposals/gnars-base-27/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-36:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-36,,,,1.0,1,/proposals/gnars-base-36/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-53:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-53,,,,1.0,1,/proposals/gnars-base-53/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-54:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-54,,,,1.0,1,/proposals/gnars-base-54/,
edge,voted:person:0x302d1f018f385b812900919294a4e03d0e924162:proposal:gnars-base-56:all,voted,,person:0x302d1f018f385b812900919294a4e03d0e924162,proposal:gnars-base-56,,,,1.0,1,/proposals/gnars-base-56/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0x0b3d6c307f7e596892dda29cf4914598368c0b0212739081290ab6608de770cf:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0x0b3d6c307f7e596892dda29cf4914598368c0b0212739081290ab6608de770cf,,,,1.0,1,/proposals/snapshot-0x0b3d6c307f7e596892dda29cf4914598368c0b0212739081290ab6608de770cf/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0x1f626537f05b054c5f5f3e3ad4438606b748234bed9ea5d8d6301b1a2ac26ee2:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0x1f626537f05b054c5f5f3e3ad4438606b748234bed9ea5d8d6301b1a2ac26ee2,,,,1.0,1,/proposals/snapshot-0x1f626537f05b054c5f5f3e3ad4438606b748234bed9ea5d8d6301b1a2ac26ee2/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62,,,,1.0,1,/proposals/snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0x4b0fef8be71a1beae3d7d2b31d44ee2df2ca539b36aa66a8221b346f6a713c4a:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0x4b0fef8be71a1beae3d7d2b31d44ee2df2ca539b36aa66a8221b346f6a713c4a,,,,1.0,1,/proposals/snapshot-0x4b0fef8be71a1beae3d7d2b31d44ee2df2ca539b36aa66a8221b346f6a713c4a/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0xb63306dbfe950dd9754d5edcf8f48c6ff9bdd32eeeff4c644cb90c974a3055fa:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0xb63306dbfe950dd9754d5edcf8f48c6ff9bdd32eeeff4c644cb90c974a3055fa,,,,1.0,1,/proposals/snapshot-0xb63306dbfe950dd9754d5edcf8f48c6ff9bdd32eeeff4c644cb90c974a3055fa/,
edge,voted:person:0x30512c8f030ffe0e2ec324bd881a5efb91709837:proposal:snapshot-0xe472fc837743ed478fe98ebef15378dbae2efe519f6af18f3a34118ee5dea367:all,voted,,person:0x30512c8f030ffe0e2ec324bd881a5efb91709837,proposal:snapshot-0xe472fc837743ed478fe98ebef15378dbae2efe519f6af18f3a34118ee5dea367,,,,1.0,1,/proposals/snapshot-0xe472fc837743ed478fe98ebef15378dbae2efe519f6af18f3a34118ee5dea367/,
edge,voted:person:0x30570812a0edbb523157db5a89b829eb875749a9:proposal:gnars-base-14:all,voted,,person:0x30570812a0edbb523157db5a89b829eb875749a9,proposal:gnars-base-14,,,,1.0,1,/proposals/gnars-base-14/,
edge,voted:person:0x30570812a0edbb523157db5a89b829eb875749a9:proposal:gnars-base-16:all,voted,,person:0x30570812a0edbb523157db5a89b829eb875749a9,proposal:gnars-base-16,,,,1.0,1,/proposals/gnars-base-16/,
edge,voted:person:0x30570812a0edbb523157db5a89b829eb875749a9:proposal:gnars-base-39:all,voted,,person:0x30570812a0edbb523157db5a89b829eb875749a9,proposal:gnars-base-39,,,,1.0,1,/proposals/gnars-base-39/,
edge,voted:person:0x30d205c7dea44715c211c07780aa408b2f6869cb:proposal:gnars-base-85:all,voted,,person:0x30d205c7dea44715c211c07780aa408b2f6869cb,proposal:gnars-base-85,,,,1.0,1,/proposals/gnars-base-85/,
edge,voted:person:0x30d205c7dea44715c211c07780aa408b2f6869cb:proposal:gnars-base-86:all,voted,,person:0x30d205c7dea44715c211c07780aa408b2f6869cb,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0x30d205c7dea44715c211c07780aa408b2f6869cb:proposal:gnars-base-87:all,voted,,person:0x30d205c7dea44715c211c07780aa408b2f6869cb,proposal:gnars-base-87,,,,1.0,1,/proposals/gnars-base-87/,
edge,voted:person:0x30d205c7dea44715c211c07780aa408b2f6869cb:proposal:gnars-base-88:all,voted,,person:0x30d205c7dea44715c211c07780aa408b2f6869cb,proposal:gnars-base-88,,,,1.0,1,/proposals/gnars-base-88/,
edge,voted:person:0x30d205c7dea44715c211c07780aa408b2f6869cb:proposal:gnars-base-89:all,voted,,person:0x30d205c7dea44715c211c07780aa408b2f6869cb,proposal:gnars-base-89,,,,1.0,1,/proposals/gnars-base-89/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-101:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-101,,,,1.0,1,/proposals/gnars-base-101/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-102:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-102,,,,1.0,1,/proposals/gnars-base-102/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-64:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-64,,,,1.0,1,/proposals/gnars-base-64/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-65:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-65,,,,1.0,1,/proposals/gnars-base-65/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-80:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-80,,,,1.0,1,/proposals/gnars-base-80/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-81:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-81,,,,1.0,1,/proposals/gnars-base-81/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-86:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-93:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-93,,,,1.0,1,/proposals/gnars-base-93/,
edge,voted:person:0x32d1c8a4d133241a710d780f1198992a015ea5ed:proposal:gnars-base-96:all,voted,,person:0x32d1c8a4d133241a710d780f1198992a015ea5ed,proposal:gnars-base-96,,,,1.0,1,/proposals/gnars-base-96/,
edge,voted:person:0x33a7a26d9c6c799a02e4870137de647674371ffc:proposal:gnars-base-61:all,voted,,person:0x33a7a26d9c6c799a02e4870137de647674371ffc,proposal:gnars-base-61,,,,1.0,1,/proposals/gnars-base-61/,
edge,voted:person:0x33a7a26d9c6c799a02e4870137de647674371ffc:proposal:gnars-base-79:all,voted,,person:0x33a7a26d9c6c799a02e4870137de647674371ffc,proposal:gnars-base-79,,,,1.0,1,/proposals/gnars-base-79/,
edge,voted:person:0x33a7a26d9c6c799a02e4870137de647674371ffc:proposal:gnars-base-86:all,voted,,person:0x33a7a26d9c6c799a02e4870137de647674371ffc,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-101:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-101,,,,1.0,1,/proposals/gnars-base-101/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-104:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-104,,,,1.0,1,/proposals/gnars-base-104/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-106:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-106,,,,1.0,1,/proposals/gnars-base-106/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-107:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-107,,,,1.0,1,/proposals/gnars-base-107/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-110:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-110,,,,1.0,1,/proposals/gnars-base-110/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-118:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-118,,,,1.0,1,/proposals/gnars-base-118/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-119:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-119,,,,1.0,1,/proposals/gnars-base-119/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-26:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-26,,,,1.0,1,/proposals/gnars-base-26/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-33:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-33,,,,1.0,1,/proposals/gnars-base-33/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-36:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-36,,,,1.0,1,/proposals/gnars-base-36/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-41:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-41,,,,1.0,1,/proposals/gnars-base-41/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-45:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-45,,,,1.0,1,/proposals/gnars-base-45/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-46:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-46,,,,1.0,1,/proposals/gnars-base-46/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-53:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-53,,,,1.0,1,/proposals/gnars-base-53/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-56:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-56,,,,1.0,1,/proposals/gnars-base-56/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-57:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-57,,,,1.0,1,/proposals/gnars-base-57/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-72:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-72,,,,1.0,1,/proposals/gnars-base-72/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-79:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-79,,,,1.0,1,/proposals/gnars-base-79/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-86:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-95:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-95,,,,1.0,1,/proposals/gnars-base-95/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:gnars-base-96:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:gnars-base-96,,,,1.0,1,/proposals/gnars-base-96/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7,,,,1.0,1,/proposals/snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7/,
edge,voted:person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea:proposal:snapshot-0xfcaca218cc64051674bf2eac535af1d863d06933fef1d88d6b5fb0398cf65cdc:all,voted,,person:0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,proposal:snapshot-0xfcaca218cc64051674bf2eac535af1d863d06933fef1d88d6b5fb0398cf65cdc,,,,1.0,1,/proposals/snapshot-0xfcaca218cc64051674bf2eac535af1d863d06933fef1d88d6b5fb0398cf65cdc/,
edge,voted:person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6:proposal:gnars-base-102:all,voted,,person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,proposal:gnars-base-102,,,,1.0,1,/proposals/gnars-base-102/,
edge,voted:person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6:proposal:gnars-base-107:all,voted,,person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,proposal:gnars-base-107,,,,1.0,1,/proposals/gnars-base-107/,
edge,voted:person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6:proposal:gnars-base-111:all,voted,,person:0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,proposal:gnars-base-111,,,,1.0,1,/proposals/gnars-base-111/,
